perfume_id,brand,name,img_url,old_price,new_price,price_THB,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings,,,THB,min_price,max_price,,,,
374,BVLGARI,Extreme,,441,203.8,6753.932,100,EDT,Men,Citrus,"Balsa Wood, Vetiver, Benzoin","White Freesia, Guatemalan Cardamom, Vegetal Amber",5,noon,4.2,98.1K,,,,,,,,,
375,LACOSTE,Pour Femme,,322,123.05,4077.877,90,EDP,Women,Floral,"Cedar, Vetiver, Sandalwood, Musk","Jasmine Petals, White Heliotrope, Hibiscus",4.5,noon,4.2,98.1K,,,,,,,,,
376,S.T.Dupont,Dupont,,221,83.9,2780.446,100,EDT,Men,Spicy,"Heliotrope, Musk, Lignum Vitae, Amber","Essence Of Birch, Iris, Cedar Wood",4.4,noon,4.2,98.1K,,,,,,,,,
377,DORALL COLLECTION,Simple,,15,8.5,281.69,100,EDT,Women,Floral,"Amber, patchouli, Vanilla, Musk, Sandalwood","Magnolia, gardenia, lily of the valley, freesia, jasmine",4.3,B.A.G,3.7,14.1K,,,,,,,,,
378,COACH,New York,,501,183.95,6096.103,90,EDP,Women,Fruity,"Suede Musk, Sandalwood, Cashmeran",Turkish Rose Gardenia Cyclamen,4.7,Star.perfume,3.9,537,,,,,,,,,
379,BOUCHERON,Place Vendome,,201,177.9,5895.606,100,EDP,Women,Floral,"Cedar, Benzoin","Jasmine Petals, Peony, Creamy Honey",4.5,Lolita Shop,3.7,347,,,,,,,,,
380,CARTIER,Declaration D'Un Soir,,365,213,7058.82,100,EDT,Men,Spicy,Sandalwood,"Rose, Nutmeg",4.8,AMLAQ,3.9,135,,,,,,,,,
381,DAVIDOFF,Leather Blend,,420,224.85,7451.529,100,EDP,Unisex,Spicy,"Leather,Papyrus","Rose, Amber",5,Y,3.5,75,,,,,,,,,
382,Al Fakhr,Shiyoukh Al Oud,,8.9,8.9,294.946,100,EDP,Unisex,"Woody, Musk","Sandalwood, Cedar","Black Pepper, Cardamom",4.5,Bismat Eatar,3.7,66,,,,,,,,,
383,Dolce & Gabbana,Intenso,,496,200.35,6639.599,125,EDP,Men,Spicy,"Labdanum, Sandalwood, Cypress, Musk, Amber","Tobacco, Hay, Moepel Accord, Clary Sage, Bran",4.5,noon100 % original genuine product,4.2,98.1K,,,,,,,,,
384,Dolce & Gabbana,L'imperatrice 3,,245,148.3,4914.662,100,EDT,Women,Floral,"Citrus Wood, Musk, Sandalwood","Watermelon, Cyclamen, Jasmine",4.3,noon,4.2,98.1K,,,,,,,,,
385,Lattafa,Oud Mood Gold Elixir,,147,50.6,1676.884,100,EDP,Unisex,Arabian,"Vanilla, Ambra","Lemd De Santal, Agar, Oud wood, Leather notes",3.8,noon,4.2,98.1K,,,,,,,,,
386,DORALL COLLECTION,Courageous,,22,9.95,329.743,100,EDT,Women,Floral,"Orris Root, Musk, Vanilla","Roses, Iris",4.7,B.A.G,3.7,14.1K,,,,,,,,,
387,Nikos,Sculpture Homme,,75,58.5,1938.69,100,EDT,Men,Floral,"Tonka bean, Amber, Benzoin, Cedar","Jasmine, Lily-of-the-valley, Rose, Geranium",4.7,Star.perfume,4.2,537,,,,,,,,,
388,ROGER & GALLET,Open,,143,51.5,1706.71,100,EDT,Men,Spicy,"Tobacco, Patchouli, Vetiver","Sage, Thyme",4.8,Diorworld,3.9,135,,,,,,,,,
389,CREED,Aventus,,1375,593.3,19661.962,100,EDP,Men,Fruity,"Oakmoss, Musk, Ambergris, Vanilla","Rose, dry birch, Moroccan jasmine, patchouli",5,hadayiq baris,3.8,122,,,,,,,,,
390,LACOSTE,L.12.12 Rouge,,113,113,3744.82,100,EDT,Men,Spicy,Acacia Wood,Rooibos Tea Extract (red Bush Tea),4,hadayiq baris,3.8,122,,,,,,,,,
391,Ajmal,Sacrifice,,79,75.9,2515.326,50,EDP,Women,Floral,"Ambergris, Musk","Orange Blossom, Vanilla",4.2,neo lek,4.3,88,,,,,,,,,
392,Franck Olivier,Oud Vanille,,167,90,2982.6,100,EDP,Men,Arabian,"Woody, Spices, Musk, Vanilla","Rose, Violet, Jasmine, Patchouli, Incense",5,Nawaem_perfumes,3.9,69,,,,,,,,,
393,BURBERRY,The Beat,,280,150,4971,75,EDP,Women,Floral,"White Musk, Vetiver, Cedar","Ceylon Tea, Iris, Bluebell",4.3,Faces,3.7,61,,,,,,,,,
394,Givenchy,Eau De Moiselle,,550,183,6064.62,100,EDT,Women,Floral,"Ambrette Seeds, Tonka Bean, Musk","Rose, Ylang Ylang",5,Asrar Aljamal,4.2,98,,,,,,,,,
395,AZZARO,Chrome Legend,,266,123.3,4086.162,125,EDT,Men,Woody,"Cedar, Vetiver","Moss, Musk",5,noon,4.2,98.1K,,,,,,,,,
396,DORALL COLLECTION,DC,,29,9.3,308.202,100,EDT,Men,Floral,"Vetiver, Patchouli, Oakmoss, Musk, Sandalwood","Galbanum, Rosemary, Jasmine, Coumarin",4,B.A.G,4.2,14.1K,,,,,,,,,
397,Juicy Couture,play around,,355,126.25,4183.925,100,EDP,Women,Floral,"Caramel, Vanilla, Patchouli","Princess lily, Tuberose, Wild Rose",4,Star.perfume,3.9,537,,,,,,,,,
398,COACH,New York Platinum,,11,7.9,261.806,2,EDP,Men,Oriental,"Patchouli, Vanilla, Leather",Aromatic Accords,4.5,Princess of beauty,3.8,467,,,,,,,,,
399,CAROLINA HERRERA,212 Vip,,363,160,5302.4,100,EDT,Men,Vanilla,"King Wood, Amber, Tonka Bean","Chilled Vodka, Hot Ginger, Slice Of Apple",5,Al-Najm,3.7,347,,,,,,,,,
400,Mercedes-Benz,Club Black,,295,185,6130.9,100,EDT,Women,Vanilla,"Ambroxan, Benzoin, Woody, Vanilla","Jasmine, Incense",5,Parvant Store,3.8,76,,,,,,,,,
401,TOMMY HILFIGER,Tommy Girl,,380,122.95,4074.563,100,EDT,Women,Citrus,"Desert Jasmin, Cherokee Rose, Magnolia Petals, Dakota Lilies, Cedar, Sandalwood, Wild Heather","Grapefruit, Citrus Orchards, Crisp Green Notes, Honeysuckle, Butterfly Violets",4.4,Parvant Store,4.2,76,,,,,,,,,
402,Guerlain,Vetiver,,426,174,5766.36,100,EDT,Men,Aromatic,"Vetiver, Oakmoss, Leather, Myrrh, Civet, Tonka Bean, Amber","Vetiver, Pepper, Carnation, Sage, Orris Root, Sandalwood",5,Nawaem_perfumes,3.9,69,,,,,,,,,
403,Dior,Sauvage,,430,208.25,6901.405,100,EDT,Men,Spicy,"Cedar, Ambroxan","Geranium,Lavender,Elemi, Pink Pepper, Patchouli,Vetiver",5,Parfume-Stor,3.8,66,,,,,,,,,
404,Shirley May,Darknet Pour Homme,,11.5,11.5,381.11,100,EDT,Men,Woody,"Musk, Moss","Anise, Cardamom, Cinnamon",3,Beauty Gallery,3.7,59,,,,,,,,,
405,PACO RABANNE,Lady Million,,420,158,5236.12,80,EDP,Women,Floral,"Patchouli, White Honey, Amber","Jasmine, African Orange Flower, Gardenia",4.7,عالم المشاهير,4.2,7,,,,,,,,,
406,CARTIER,La Panthere,,695,235.85,7816.069,75,EDP,Women,Fruity,"Oakmoss, Musk, Patchouli, Leather","Gardenia, Rose, Ylang-Ylang, Orange Blossom, Pear",4.7,noon,4.2,98.1K,,,,,,,,,
407,DAVIDOFF,The Game,,147,77,2551.78,100,EDT,Men,Woody,Ebony Wood,"Iris, Woody",5,Cute Shop,4.2,98.1K,,,,,,,,,
408,PACO RABANNE,Ultraviolet,,353,165,5468.1,100,EDT,Men,Woody,"Indonesian Patchouli, Oakmoss","Tanzanian Black Pepper, Ambergris",4.4,Star.perfume,3.9,537,,,,,,,,,
409,Shirley May,Black Car,,21,9.95,329.743,100,EDT,Men,Citrus,"Amber, palisander rosewood","Cedar, spicy notes",4.5,Beautify,3.6,528,,,,,,,,,
410,Guerlain,Santal Royal,,768,406,13454.84,125,EDP,Unisex,Arabian,"Sandalwood, Leather, Amber, Oud, Muscs note","Peach, Rose, Cinnamon",5,top langri,3.7,347,,,,,,,,,
411,GUESS,Marciano,,150,80.7,2674.398,100,EDT,Men,Spicy,"Woody, Spicy","Spicy, Lavenday, Sage",4.7,AMLAQ,3.9,135,,,,,,,,,
412,Estee Lauder,Modern Muse Nuit,,615,284.8,9438.272,100,EDP,Women,Floral,"Vanilla, Amber, Patchouli, Sandalwood","Heliotrope, Chamomile, Chinese Jasmine",5,AMLAQ,3.9,135,,,,,,,,,
413,BURBERRY,My Burberry,,699,226.65,7511.181,90,EDP,Women,Floral,"Oined with Damascus, Centifolia Rose","Freesia Flowers, Golden Quince",5,AMLAQ,3.9,135,,,,,,,,,
414,Rasasi,Hatem,,129,69.25,2294.945,75,EDP,Unisex,Spicy,"Woody, Aandal, Cedar, Musk","Jasmine, Rose",5,Instant,3.7,44,,,,,,,,,
415,LACOSTE,Joy Of Pink,,427,113.95,3776.303,90,EDT,Women,Floral,"Musk, Vanilla","Jasmine, carrot, spicy coriander",4.4,Kado Store,4.3,23,,,,,,,,,
416,LALIQUE,Le'Parfum,,143,143,4739.02,100,EDP,Women,Oriental,"Sandalwood, Tonka Bean, Patchouli, Vanilla","Jasmine, Heliotrope",4.4,Beautiful Live,4.1,7,,,,,,,,,
417,GUCCI,Memoire D'une Odeur EDP For Uni,,530,349.95,11597.343,100,EDP,Unisex,Fresh,"Sandalwood, Cedar, Vanilla","Coral Jasmine, Jasmine Petals, Musks",5,noon,4.2,98.1K,,,,,,,,,
418,VERSACE,Versace,,216,137.45,4555.093,100,EDP,Women,Fruity,"Musk, Amber, Inoki Wood","Lotus, Plum, Raspberry, Lebanese Blue Cedar",4.4,noon,4.2,98.1K,,,,,,,,,
419,DORALL COLLECTION,Oud Wood,,19,9.9,328.086,100,PDT,Unisex,Citrus,"Cedar, Tobacco, patchouli, Sandalwood, Musk","Geranium, marigold, rose, bay leaves",4.3,B.A.G,4.2,14.1K,,,,,,,,,
420,HUGO BOSS,The Scent,,426,135,4473.9,100,EDT,Men,Spicy,"Leather, Woody","Lavender, Maninka",3.6,Perfume Ms,3.7,537,,,,,,,,,
421,CHOPARD,Casmir,,292,94.9,3144.986,100,EDP,Women,Vanilla,"Amber, Woods, Musk, Patchouli, Sandalwood, Vanilla","Geranium, Jasmine, Lily-of-the-valley",4.5,King-Perfume,3.9,450,,,,,,,,,
422,CAROLINA HERRERA,212 Sexy,,420,151,5004.14,100,EDP,Women,Floral,"Cotton Candy,Musk,Sandalwood,Vanilla","Gardenia,Geranium",4.7,Al-Najm,3.7,347,,,,,,,,,
423,Guerlain,L'instant,,722,262.9,8712.506,100,EDP,Women,Vanilla,"Vanilla, Benzoin, Musk, Amber","Magnolia, Sambac Jasmine, Ylang-Ylang, Iris",4.2,Abu Al Tayyeb Perfumes,3.7,347,,,,,,,,,
424,BVLGARI,Rose Essentielle,,533,274.9,9110.186,100,EDP,Women,Floral,"Sandalwood, Patchouli","Blackberry Are Softened With Delicate Violet, Jasmine Trace",5,Perfume Ports,3.9,135,,,,,,,,,
425,Parfums Gres,Cabotine De Gres,,110,78,2584.92,100,EDP,Women,Floral,"Patchouli, Sandalwood, Musk","Ginger, Lily, Tubereuse, Wild Hyacinth",4.5,Nawaem_perfumes,3.9,69,,,,,,,,,
426,Lancome,Magie Noire L'eau,,401,401,13289.14,75,EDT,Women,Woody,"Amber, Sandalwood, Patchouli","Jasmine, Ylang-Ylang",4.6,Banorama,3.5,63,,,,,,,,,
427,Calvin Klein,CK Be,,125,110,3645.4,200,EDT,Unisex,Spicy,"Sandalwood, Amber, Cedar, Oakmoss","Green Grass, Magnolia, Orchid, Freesia, Peach, Jasmine",5,Abu Al Tayyeb Perfumes,4.2,7,,,,,,,,,
428,HUGO BOSS,Boss,,375,105,3479.7,100,EDT,Men,Woody,"Sandalwood, Vetiver, Cedar, Vanilla","Geranium, Cinnamon, Cloves",4.7,Acacia Rose,4.8,77,,,,,,,,,
429,Marc Jacobs,Daisy Eau So Fresh,,330,179.4,5945.316,125,EDT,Women,Fruity,"Musk, Plum, Cedar","Violet, Wild Rose, Apple Blossom, Lychee, Jasmine Petals",5,noon,4.2,98.1K,,,,,,,,,
430,COACH,New York Coach Dreams,,310,201.75,6685.995,90,EDP,Women,Floral,"Joshua Tree, Ambroxan","Gardenias, Cactus Flowers",4,noon,4.2,98.1K,,,,,,,,,
431,Dolce & Gabbana,Intenso,,310,194.5,6445.73,125,EDP,Men,Spicy,"Labdanum, Sandalwood, Cypress, Musk, Amber","Hay, Moepel Accord, Bran, Clary Sage",4.5,Abu Al Tayyeb Perfumes,3.9,537,,,,,,,,,
432,GUESS,Marciano,,171,76.8,2545.152,100,EDP,Women,Citrus,"Musk, Vanilla, Woody","Peony, Jasmine, Honeysuckle",4.4,Lolita Shop,3.5,244,,,,,,,,,
433,Remy Marquis,Shalis,,50.35,50.35,1668.599,100,EDP,Men,Fruity,"Nutmeg, Oakmoss, Sandalwood","Lavender, Basil",5,VIP.PARFUME,3.5,244,,,,,,,,,
434,LANVIN PARIS,Rumeur 2 Rose,,126,106.85,3541.009,100,EDP,Women,Floral,"Patchouli, Amber, Musk","Lily Of The Valley, Jasmine, False Jasmine, Rose, Magnolia, Honeysuckle",4.3,goldiaa,4.1,135,,,,,,,,,
435,Roberto Cavalli,cavali,,499,115,3811.1,75,EDP,Men,Arabian,"Roasted Tonka Grain, Benzoin","Orange Blossom Extract, Mirabelle Plum",4.3,hadayiq baris,3.8,122,,,,,,,,,
436,Roberto Cavalli,Florence Amber,,499,209.9,6956.086,75,EDP,Women,Floral,"Honey, Patchouli","Quince, Gardenia, Cashmirwood",4.5,Parvant Store,3.8,78,,,,,,,,,
437,CARON,De Caron,,388,178,5898.92,200,EDT,Men,Fresh,Musk,Vanille,4.3,ثروة الجمال,3.7,59,,,,,,,,,
438,Paris Hilton,Heiress,,224,151,5004.14,100,EDP,Women,Fruity,"Violet Leaf, Tahiti Tonka Bean, Light Wood","Jasmine, Tiare Lily, Delightfully Sweet Ylang-Ylang, Honeysuckle, Grenadine",4.4,Abu Al Tayyeb Perfumes,3.6,30,,,,,,,,,
439,CAROLINA HERRERA,212 VIP,,445,190,6296.6,80,EDP,Women,Arabian,"Vanilla, Tonka Bean","Musk, Gardenia",4.4,Number One,4.2,98,,,,,,,,,
440,LACOSTE,L.12.12 Blanc,,108,89.95,2980.943,100,EDT,Men,Woody,"Cedar, Leather, Suede, Vetiver",Ylang,5,noon,4.2,98.1K,,,,,,,,,
441,BURBERRY,My Burberry,,494,179,5932.06,50,EDP,Women,Floral,"Amber, Patchouli","Peach, Rose",5,noon,4.2,98.1K,,,,,,,,,
442,DORALL COLLECTION,Love You Like Crazy,,25,7.25,240.265,100,EDT,Women,Woody,"Patchouli, Musk, Vanilla, Amber","Peony, jasmine, lily",4.5,B.A.G,3.7,14.1K,,,,,,,,,
443,TRUSSARDI,Extreme,,462,127.95,4240.263,100,EDT,Men,Woody,"Vetiver, Patchouli","Fruity-Gourmand, Dark Plum, Powdery Iris",5,Perfumes-shop,3.9,537,,,,,,,,,
444,VERSACE,Versace Pour Homme,,405,163.55,5420.047,100,EDT,Men,Fresh,"Amber, Tonka Bean, Musk","Geranium, Clary Sage, Blue Hyacinth",4.7,King-Perfume,3.8,450,,,,,,,,,
445,Roberto Cavalli,Paradiso,,500,165,5468.1,75,EDP,Women,Woody,"Pine Tree, Cypress, Laurels",Jasmine,4.6,hadayiq baris,3.8,122,,,,,,,,,
446,LALIQUE,Encre Noire,,165,140,4639.6,100,EDT,Men,Woody,Sandalwood,Lemongrass,4.4,kikup,3.9,23,,,,,,,,,
447,AZZARO,Visit,,156,106,3512.84,100,EDT,Men,Woody,"Amber, Musk","Lebanese Cedar, Guaiac Tree, Incense",4.3,Beautiful Live,4.1,7,,,,,,,,,
448,Calvin Klein,Escape,,235,96.25,3189.725,100,EDT,Men,Woody,"Sandalwood, Amber, Patchouli, Oakmoss, Vetiver","Rosemary, Cypress, Fir, Sage, Birch, Sea notes",4.5,noon,4.2,98.1K,,,,,,,,,
449,Calvin Klein,Beauty,,150,106.45,3527.753,100,EDP,Women,Floral,Cedar,Jasmine,4.8,Star.perfume,3.9,537,,,,,,,,,
450,GUESS,Guess,,113,103.6,3433.304,100,EDT,Women,Woody,"Sandalwood, Musk, Vanilla","Peony, Violet, Jasmine",5,Star.perfume,3.9,537,,,,,,,,,
451,HUGO BOSS,Bottled Intense,,426,157.85,5231.149,100,EDP,Men,Spicy,"Sandalwood, Cedar, Vetiver, Vanilla","Geranium, Cloves, Cinnamon",4.5,AMLAQ,3.9,135,,,,,,,,,
452,Rasasi,Royale,,43.25,43.25,1433.305,75,EDT,Men,Spicy,Aromatic Scents,Delicate Musk Fragrance,4,neo lek,3.5,88,,,,,,,,,
453,armani,Because It's You by Emporio,,427,154.7,5126.758,100,EDP,Women,Floral,"Vanilla, Musk",Rose Absolute,5,Asrar Aljamal,3.8,66,,,,,,,,,
454,Lattafa,Rouat Al Oud,,99,45,1491.3,100,EDP,Women,Spicy,"Cedar, Patchouli, Vetiver, Musk","Cardamom, Spicy Notes",5,Rihanna World Store,4.4,8,,,,,,,,,
455,Yves Saint Laurent,La Nuit De L`Homme,,536,314,10405.96,100,EDT,Men,Woody,"Vetiver, Caraway","Bergamot, Virginia Cedar, Lavender",5,The first fragrance,4.1,7,,,,,,,,,
456,Ajmal,Blu,,177,139.95,4637.943,90,EDP,Men,Fresh,"Sandalwood, Musk, Amber","Lotus, Jasmine",4,noon,4.2,98.1K,,,,,,,,,
457,Mont Blanc,Legend,,220,141.95,4704.223,100,EDT,Men,Spicy,"Sandalwood, Tonka Bean, Evernyl","Dried Fruit, Oakmoss Fused With Geranium, Rose, Apple",5,noon,4.2,98.1K,,,,,,,,,
458,HUGO BOSS,Bottled Tonic,,376,124.9,4139.186,100,EDT,Men,Citrus,"Woody, Vetiver","Ginger, Cinnamon, Cloves, Geranium",4.1,Star.perfume,3.9,537,,,,,,,,,
459,Roberto Cavalli,Dupont,,360,120,3976.8,75,EDP,Women,Arabian,"Benzoin, Tonka Bean, Vanilla",African Orange Flower,4.6,Star.perfume,3.9,537,,,,,,,,,
460,BURBERRY,Burberry Body,,13,8.5,281.69,2,EDT,Women,Woody,"Vanilla, Orchid, Praline, Patchouli, Papyrus","Rose Damascena Essence, Incense",4,Princess of beauty,3.8,467,,,,,,,,,
461,BENTLEY,Intense,,169,128,4241.92,100,EDP,Men,Spicy,"Leather, Benzoin, Incense, Cedar, Patchouli","Clary Sage, African Geranium, Cinnamon, Rum, Wood",4.3,Parisian Store,3.9,425,,,,,,,,,
462,BURBERRY,My Burberry,,700,197.95,6560.063,90,EDP,Women,"Floral, Oriental","Damascus, Centifolia Rose","Geranium, Freesia Flowers, Golden Quince",4.7,Grass gulf,3.9,135,,,,,,,,,
463,LALIQUE,Encre Noire,,485,136.95,4538.523,100,EDT,Men,Woody,"Cashmere Wood, Musk",Vetiver,4.5,Parvant Store,3.7,76,,,,,,,,,
464,Yves Saint Laurent,Rive Gauche Homme,,560,560,18558.4,80,EDT,Men,Aromatic,Gaiac Wood,"Patchouli, Vetiver",4.7,Abu Al Tayyeb Perfumes,3.5,63,,,,,,,,,
465,LANVIN PARIS,Modern Princess,,356,174,5766.36,90,EDP,Women,Floral,"White Musk, White Woods, Vanilla, Orchid","Jasmine, Freesia",5,Ryhana Perfume,4.2,25,,,,,,,,,
466,Nikos,Sculpture Homme,,220,52.95,1754.763,100,EDT,Men,Floral,"Amber, Benzoin, Cedar, Tonka Bean","Geranium, Jasmine, Lily Of The Valley, Rose",4.5,noon,4.2,98.1K,,,,,,,,,
467,DAVIDOFF,The Brilliant Game,,215,93.75,3106.875,100,EDT,Men,Arabian,Tonka Bean,Charismatic Virility Of A Cedarwood,4.2,noon,4.2,98.1K,,,,,,,,,
468,BURBERRY,London,,370,172.5,5716.65,100,EDP,Women,Floral,"Musk, Patchouli, Sandalwood","Jasmine, Tiare Flower, Peony, Clementine",4.7,Star.perfume,3.9,537,,,,,,,,,
469,Parfums Gres,Cabotine,,135,75,2485.5,100,EDT,Women,Floral,"Cedar, Vanilla, Tonka Bean, Cybet, Musk, Amber","Rose, Tuberose, Ylang-Ylang, Ginger Lily, Hyacinth, Heliotrope, Freesia, Violet, Iris",4.8,AMLAQ,3.9,135,,,,,,,,,
470,Elizabeth Arden,Green Tea,,77,72.95,2417.563,100,EDP,Women,Citrus,"Caraway, Amber, Musk, By Green Tea , Jasmine, Cloves, Oakmoss, Celery Seeds","Carnation, Musk,jasmine, Oakmoss, Amber, white Fennel",5,Golden Perfumesعطر اصلي 100 %,3.6,111,,,,,,,,,
471,Van Cleef & Arpels,Ambre Imperial,,730,479,15874.06,75,EDP,Unisex,Woody,Woody,"Tonka Bean, Vanilla, Amber, Benzoin",5,PARFUM.1990,3.8,76,,,,,,,,,
472,LANVIN PARIS,L'Homme Sport,,170,149.45,4952.773,100,EDT,Men,Aromatic,"Cedar, Sandalwood, Musk, Amber, Iris, Vetiver, Benzoin, Moss, Spices","Jasmine, Violet, Iris, Ylang-Ylang, Gardenia, Carnation, Rosemary, Orchid, Cloves",4,Parvant Store,3.8,76,,,,,,,,,
473,J.CASANOVA,Pandora,,79.95,79.95,2649.543,50,EDP,Women,Fruity,"Cedar, Moss, Musk, Amber, Sandalwood","Lily-of-the-valley, Rose, Jasmine, Narcissus, Orchid",5,VIP.PARFUME,3.5,75,,,,,,,,,
474,HUGO BOSS,Femme,,316,139.95,4637.943,75,EDP,Women,Floral,"Apricot, Lemon Wood.","Jasmine, Fleur De Lys, Bulgarian Rose",4.8,Grass gulf,3.9,69,,,,,,,,,
475,Calvin Klein,Secret Obsession,,202,163.95,5433.303,100,EDP,Women,Woody,"Amber, Cashere Woods, Vanilla, Sandalwood","Jasmine, Orange Flower, Tuberose",5,Chansles,3.9,33,,,,,,,,,
476,AZZARO,Wanted,,365,196.2,6502.068,100,EDT,Men,Woody,"Vetiver, Tonka Bean, Amber","Guatemalan cardamom, juniper, apple, geranium",5,noon,4.2,98.4K,,,,,,,,,
477,CARTIER,La Panthere,,693,249.25,8260.145,75,EDP,Women,Fruity,"Oakmoss, Musk, Leather, Patchouli","Gardenia, Rose, Ylang-Ylang, Orange Blossom, Pear",4.3,noon,4.2,98.1K,,,,,,,,,
478,adidas,Victory League,,77,30.55,1012.427,100,EDT,Men,Vanilla,"Cedar,Vanilla, Musk","Lavender, Pear, Cinnamon",4.6,noon,4.2,98.1K,,,,,,,,,
479,PENHALIGON'S,Portraits George,,2350,886,29362.04,75,EDP,Men,Woody,Tonka Bean,Shaving Soap,5,Beuatyone1,4.2,1.3K,,,,,,,,,
480,BURBERRY,London,,241,140,4639.6,50,EDP,Women,Floral,"Sandalwood, Musk, Patchouli","Tiare Flower, Jasmine, Peony, a Hint of Fresh Clementine Zest",4.6,Star.perfume,3.9,537,,,,,,,,,
481,HUGO BOSS,Bottled Unlimited,,373,126,4175.64,100,EDT,Men,Vanilla,"Sandalwood, Musk","Pineapple, Rose",4.4,Al-Najm,3.7,347,,,,,,,,,
482,CHANEL,Bleu De Chanel,,920,245,8119.3,100,EDT,Men,Citrus,"Labdanum, Sandalwood, Patchouli, Vetiver, Incense, Cedar, White Musk","Ginger, Iso E Super, Nutmeg, Jasmine",4.8,The smart store,3.7,319,,,,,,,,,
483,Laura Biagiotti,Roma Uomo,,289,173.8,5759.732,125,EDT,Men,Citrus,"Cedar, Patchouli, Sandalwood, Benzoin","Jasmine, Heliotrope, Juniperberry, Balsam Fir",4.5,AMLAQ,3.9,135,,,,,,,,,
484,Juicy Couture,Viva La Juicy,,151.8,151.8,5030.652,100,EDP,Women,Floral,"Amber, Caramel, Praline, Sandalwood, Vanilla","Honeysuckle, Gardenia, Jasmine",4.8,AMLAQ,3.9,135,,,,,,,,,
485,NARCISO RODRIGUEZ,Narciso Rodriguez,,436,207,6859.98,50,EDP,Women,Floral,"Patchouli,Sandalwood","Amber,Musk",5,Ahmed Mohamed Abbas Abbas Trading Est,4.2,98,,,,,,,,,
486,Dolce & Gabbana,3 L'Imperatrice,,640,157.65,5224.521,100,EDT,Women,Floral,"Musk, Sandalwood, Lemon Tree","Watermelon, Cyclamen, Jasmine",4,noon,4.2,98.1K,,,,,,,,,
487,CHOPARD,Wish,,210,83.9,2780.446,75,EDP,Women,Arabian,"Voluptuous Sensuality, Living Temple Incense, Amber, Vanilla, Toffee, Tonka Bean","Floral Bouquet, Living Patchouli Flower, Magnolia, Jasmine, Living Osmanthus Flower",4.8,noon,4.2,98.1K,,,,,,,,,
488,AZZARO,Visit,,310,110,3645.4,100,EDT,Men,Woody,"Amber, Musk","Labdanum, guaiac wood, incense, Cedar",1,Star.perfume,3.9,537,,,,,,,,,
489,Rasasi,Blue Lady,,59,27,894.78,40,EDP,Women,Floral,"Sandalwood, Vetiver, Vanilla, Amber, Musk","Peach, Plum, Narcissus, Jasmine",4.5,Kathya,3.8,116,,,,,,,,,
490,CHANEL,Bleu De Chanel,,930,374,12394.36,100,EDP,Men,Woody,"Incense, Amber, Cedar, Sandalwood, Patchouli, Labdanum","Ginger, Jasmine, Nutmeg, Melon",4.7,Perfume Ms,3.9,66,,,,,,,,,
491,MINI COLLECTION,2.2 s..y No.1139 Eau De Par,,16.9,16.9,560.066,25,EDP,Women,Jasmine,balsamic,bakhoor,5,warddah,3.7,56,,,,,,,,,
492,GUESS,Dare,,92,79.9,2647.886,100,EDT,Men,Spicy,"Musk, Patchouli, Cedar","Flowers Herb Shepherd, Cashmere, Jasmine",4.3,Noor,3.6,27,,,,,,,,,
493,Mancera,Musky Garden,,396,297.65,9864.121,120,EDP,Women,Floral,"White Musk, Blackberry, Raspberry, Amber","Iris, Bulgarian Rose, Indian Jasmine, Patchouli",5,Tiffany,4.3,22,,,,,,,,,
494,LACOSTE,Eau De Lacoste,,420,139,4606.46,90,EDP,Women,Floral,"Sandalwood, Vetiver, Vanilla, Peru Balsam","Pineapple Flower, Sambac Jasmine, Rose, Orange Flower",4.6,Beautiful Live,3.8,7,,,,,,,,,
495,Geoffrey Beene,Grey Flannel,,105,82.9,2747.306,120,EDT,Men,Woody,"Tonka Bean, Almond, Oakmoss, Vetiver, Cedar","mimosa, iris, violet, sage, rose, geranium, Narcissus",5,Beautiful Live,3.9,7,,,,,,,,,
496,JAGUAR,Classic,,120,63.75,2112.675,100,EDT,Men,Arabian,"Sandalwood, Benzoin, White Musk","Ginger, Orange Blossom, Lotus",4.4,noon,4.2,98.1K,,,,,,,,,
497,DAVIDOFF,Cool Water,,150,71.75,2377.795,75,EDT,Men,Aromatic,"Musk, Oakmoss, Cedar, Amber","Sandalwood, Geranium, Neroli, Jasmine",4.1,noon,4.2,98.1K,,,,,,,,,
498,jennifer lopez,Still,,330,108.3,3589.062,100,EDP,Women,Floral,"Lily Of The Valley, Woody, Musk","Freesia, Rose, Jasmine, Orange Blossom",4,Star.perfume,3.9,537,,,,,,,,,
499,Armaf,Club De Nuit Intense,,210,190,6296.6,200,EDP,Men,Jasmine,"Vanilla, Ambergris, Musk, Patchouli","Rose, Jasmine, Birch",5,Attractive perfume,3.5,244,,,,,,,,,
500,Genie,1029 Collection,,36,14.4,477.216,25,EDP,Women,Fruity,"Amber, Musk, Mahogany","Magnolia, Lotus, Peony",4,moon perfume,3.7,199,,,,,,,,,
501,cacharel,Anais Anais Loriginal,,157.1,157.1,5206.294,50,EDT,Women,Fruity,"Vetiver, Moss, Sandalwood, Musk, Black Currant","Lily, Lily-of-the-valley, Rose, Jasmine, Ylang-Ylang",4.5,AMLAQ,3.9,135,,,,,,,,,
